,channel_id,video_id,number_of_views,number_of_likes,CreatedDate,CreatedDatetime
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3025025,53387,2022-06-04,2022-06-04 14:50:54
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3878885,53283,2022-06-04,2022-06-04 14:51:00
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3448927,69161,2022-06-04,2022-06-04 14:51:06
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1251323,32043,2022-06-04,2022-06-04 14:51:11
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5234716,86098,2022-06-04,2022-06-04 14:51:17
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1088493,21529,2022-06-04,2022-06-04 14:51:23
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2059983,47512,2022-06-04,2022-06-04 14:51:29
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2122671,44024,2022-06-04,2022-06-04 14:51:35
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,1947509,227525,2022-06-04,2022-06-04 14:51:41
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1829341267,11049882,2022-06-05,2022-06-05 09:34:37
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,26583020,660913,2022-06-05,2022-06-05 09:34:43
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5831788,255637,2022-06-05,2022-06-05 09:34:46
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,60919486,2943718,2022-06-05,2022-06-05 09:34:49
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1925343,48342,2022-06-05,2022-06-05 09:34:56
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,61118457,2466879,2022-06-05,2022-06-05 09:34:59
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7515004,149595,2022-06-05,2022-06-05 09:35:03
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2820922,31161,2022-06-05,2022-06-05 09:35:09
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2586166,155835,2022-06-05,2022-06-05 09:35:12
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1349633,102841,2022-06-05,2022-06-05 09:35:18
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,296227,7632,2022-06-05,2022-06-05 09:35:21
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,26865418,569285,2022-06-05,2022-06-05 09:35:29
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,14286265,591024,2022-06-05,2022-06-05 09:35:32
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,41928955,1770092,2022-06-05,2022-06-05 09:35:35
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,23713503,958003,2022-06-05,2022-06-05 09:35:38
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1671989,51372,2022-06-05,2022-06-05 09:35:42
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2062315,23160,2022-06-05,2022-06-05 09:35:45
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,160365510,4615995,2022-06-05,2022-06-05 09:35:51
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,151527400,1213226,2022-06-05,2022-06-05 09:35:56
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,62415995,1113970,2022-06-05,2022-06-05 09:36:00
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,816303,19172,2022-06-05,2022-06-05 09:36:06
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2494662,91280,2022-06-05,2022-06-05 09:36:12
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,354465,10373,2022-06-05,2022-06-05 09:36:18
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8347,268,2022-06-05,2022-06-05 09:36:21
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16300,188,2022-06-05,2022-06-05 09:36:24
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154022,1847,2022-06-05,2022-06-05 09:36:28
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,448188,6428,2022-06-05,2022-06-05 09:36:31
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1855316,48696,2022-06-05,2022-06-05 09:36:37
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,369909,9475,2022-06-05,2022-06-05 09:36:42
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11180756,218265,2022-06-05,2022-06-05 09:36:48
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1983556,37784,2022-06-05,2022-06-05 09:36:54
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2038778,48930,2022-06-05,2022-06-05 09:36:59
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1262534,26793,2022-06-05,2022-06-05 09:37:05
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5937035,100,2022-06-05,2022-06-05 09:37:10
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3032873,53434,2022-06-05,2022-06-05 09:37:16
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3889393,53336,2022-06-05,2022-06-05 09:37:22
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3460552,69289,2022-06-05,2022-06-05 09:37:28
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1254490,32068,2022-06-05,2022-06-05 09:37:34
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5250990,86223,2022-06-05,2022-06-05 09:37:39
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1091342,21545,2022-06-05,2022-06-05 09:37:45
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2066243,47579,2022-06-05,2022-06-05 09:37:51
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2130646,44089,2022-06-05,2022-06-05 09:37:56
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,2822324,276007,2022-06-05,2022-06-05 09:38:02
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,56308991,632926,2022-06-05,2022-06-05 09:38:05
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1829345785,11049913,2022-06-05,2022-06-05 09:51:54
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,26587335,660986,2022-06-05,2022-06-05 09:52:00
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5832200,255642,2022-06-05,2022-06-05 09:52:04
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,60924650,2943869,2022-06-05,2022-06-05 09:52:07
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1925482,48346,2022-06-05,2022-06-05 09:52:13
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,61122858,2466980,2022-06-05,2022-06-05 09:52:17
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7515186,149599,2022-06-05,2022-06-05 09:52:20
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2820937,31161,2022-06-05,2022-06-05 09:52:27
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2586221,155836,2022-06-05,2022-06-05 09:52:33
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1349681,102842,2022-06-05,2022-06-05 09:52:39
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,296228,7632,2022-06-05,2022-06-05 09:52:42
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,26867934,569315,2022-06-05,2022-06-05 09:52:46
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,14287048,591030,2022-06-05,2022-06-05 09:52:50
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,41929867,1770100,2022-06-05,2022-06-05 09:52:53
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,23715104,958036,2022-06-05,2022-06-05 09:52:56
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1672015,51372,2022-06-05,2022-06-05 09:53:00
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2062318,23160,2022-06-05,2022-06-05 09:53:03
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,160388536,4616161,2022-06-05,2022-06-05 09:53:08
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,151531832,1213246,2022-06-05,2022-06-05 09:53:14
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,62417626,1113987,2022-06-05,2022-06-05 09:53:18
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,816509,19174,2022-06-05,2022-06-05 09:53:24
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2494686,91280,2022-06-05,2022-06-05 09:53:30
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,354559,10373,2022-06-05,2022-06-05 09:53:36
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8347,268,2022-06-05,2022-06-05 09:53:40
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16300,188,2022-06-05,2022-06-05 09:53:43
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154022,1847,2022-06-05,2022-06-05 09:53:46
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,448190,6428,2022-06-05,2022-06-05 09:53:49
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1855337,48696,2022-06-05,2022-06-05 09:53:55
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,369935,9475,2022-06-05,2022-06-05 09:54:02
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11181425,218269,2022-06-05,2022-06-05 09:54:07
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1983609,37784,2022-06-05,2022-06-05 09:54:13
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2038813,48930,2022-06-05,2022-06-05 09:54:19
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1262608,26794,2022-06-05,2022-06-05 09:54:25
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5937876,100,2022-06-05,2022-06-05 09:54:31
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3032973,53435,2022-06-05,2022-06-05 09:54:37
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3889496,53336,2022-06-05,2022-06-05 09:54:43
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3460749,69291,2022-06-05,2022-06-05 09:54:49
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1254530,32068,2022-06-05,2022-06-05 09:54:55
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5251273,86231,2022-06-05,2022-06-05 09:55:01
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1091379,21545,2022-06-05,2022-06-05 09:55:07
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2066349,47580,2022-06-05,2022-06-05 09:55:13
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2130754,44089,2022-06-05,2022-06-05 09:55:19
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,2835148,276310,2022-06-05,2022-06-05 09:55:25
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,56319840,633302,2022-06-05,2022-06-05 09:55:28
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1829763296,11053877,2022-06-06,2022-06-06 17:38:01
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,26831282,665806,2022-06-06,2022-06-06 17:38:06
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5865080,256595,2022-06-06,2022-06-06 17:38:10
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,61301747,2958057,2022-06-06,2022-06-06 17:38:13
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1936583,48608,2022-06-06,2022-06-06 17:38:18
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,61419663,2475031,2022-06-06,2022-06-06 17:38:21
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7531568,149787,2022-06-06,2022-06-06 17:38:25
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2821671,31168,2022-06-06,2022-06-06 17:38:30
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2590801,156000,2022-06-06,2022-06-06 17:38:36
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1354085,103398,2022-06-06,2022-06-06 17:38:42
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,296623,7649,2022-06-06,2022-06-06 17:38:45
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,27100266,571871,2022-06-06,2022-06-06 17:38:50
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,14353108,592229,2022-06-06,2022-06-06 17:38:53
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,41987724,1770740,2022-06-06,2022-06-06 17:38:56
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,23868878,961173,2022-06-06,2022-06-06 17:38:59
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1675767,51474,2022-06-06,2022-06-06 17:39:02
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2062570,23158,2022-06-06,2022-06-06 17:39:06
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,162575309,4642723,2022-06-06,2022-06-06 17:39:10
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,152084920,1216374,2022-06-06,2022-06-06 17:39:16
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,62615191,1115891,2022-06-06,2022-06-06 17:39:20
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,837574,19620,2022-06-06,2022-06-06 17:39:23
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2495994,91319,2022-06-06,2022-06-06 17:39:26
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,359699,10469,2022-06-06,2022-06-06 17:39:32
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8376,269,2022-06-06,2022-06-06 17:39:35
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16300,188,2022-06-06,2022-06-06 17:39:38
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154025,1847,2022-06-06,2022-06-06 17:39:41
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,448388,6432,2022-06-06,2022-06-06 17:39:45
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1866406,48769,2022-06-06,2022-06-06 17:39:50
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,371641,9507,2022-06-06,2022-06-06 17:39:56
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11237459,218855,2022-06-06,2022-06-06 17:40:02
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1988978,37816,2022-06-06,2022-06-06 17:40:07
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2044415,48959,2022-06-06,2022-06-06 17:40:12
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1268821,26838,2022-06-06,2022-06-06 17:40:18
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5984260,100,2022-06-06,2022-06-06 17:40:23
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3045872,53490,2022-06-06,2022-06-06 17:40:29
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3906394,53447,2022-06-06,2022-06-06 17:40:34
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3479775,69462,2022-06-06,2022-06-06 17:40:40
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1259787,32116,2022-06-06,2022-06-06 17:40:46
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5282175,86451,2022-06-06,2022-06-06 17:40:52
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1096093,21565,2022-06-06,2022-06-06 17:40:58
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2075576,47668,2022-06-06,2022-06-06 17:41:04
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2143621,44197,2022-06-06,2022-06-06 17:41:10
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,4146428,348743,2022-06-06,2022-06-06 17:41:13
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,57818373,689484,2022-06-06,2022-06-06 17:41:17
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1830095709,11056969,2022-06-07,2022-06-07 16:54:31
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,26976618,668601,2022-06-07,2022-06-07 16:54:36
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5887786,257223,2022-06-07,2022-06-07 16:54:40
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,61597849,2969077,2022-06-07,2022-06-07 16:54:43
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1943452,48763,2022-06-07,2022-06-07 16:54:48
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,61641567,2480751,2022-06-07,2022-06-07 16:54:51
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7543763,149902,2022-06-07,2022-06-07 16:54:54
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2822251,31171,2022-06-07,2022-06-07 16:54:57
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2594816,156137,2022-06-07,2022-06-07 16:55:01
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1358162,105765,2022-06-07,2022-06-07 16:55:06
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,296881,7656,2022-06-07,2022-06-07 16:55:09
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,27269238,574030,2022-06-07,2022-06-07 16:55:14
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,14405631,593095,2022-06-07,2022-06-07 16:55:17
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,42028335,1771203,2022-06-07,2022-06-07 16:55:21
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,23975092,963214,2022-06-07,2022-06-07 16:55:24
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1678878,51557,2022-06-07,2022-06-07 16:55:28
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2062702,23159,2022-06-07,2022-06-07 16:55:31
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,164378708,4663147,2022-06-07,2022-06-07 16:55:35
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,152483147,1218357,2022-06-07,2022-06-07 16:55:41
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,62764821,1117298,2022-06-07,2022-06-07 16:55:45
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,853778,19947,2022-06-07,2022-06-07 16:55:48
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2497151,91356,2022-06-07,2022-06-07 16:55:54
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,364206,10571,2022-06-07,2022-06-07 16:55:59
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8396,269,2022-06-07,2022-06-07 16:56:05
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16302,188,2022-06-07,2022-06-07 16:56:08
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154027,1847,2022-06-07,2022-06-07 16:56:12
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,448525,6439,2022-06-07,2022-06-07 16:56:15
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1874730,48823,2022-06-07,2022-06-07 16:56:21
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,372029,9512,2022-06-07,2022-06-07 16:56:27
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11268846,219155,2022-06-07,2022-06-07 16:56:32
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1992520,37829,2022-06-07,2022-06-07 16:56:37
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2047941,48983,2022-06-07,2022-06-07 16:56:43
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1272814,26865,2022-06-07,2022-06-07 16:56:48
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,6012820,100,2022-06-07,2022-06-07 16:56:54
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3053987,53525,2022-06-07,2022-06-07 16:57:00
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3917619,53508,2022-06-07,2022-06-07 16:57:05
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3492085,69585,2022-06-07,2022-06-07 16:57:11
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1263259,32146,2022-06-07,2022-06-07 16:57:16
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5300617,86559,2022-06-07,2022-06-07 16:57:22
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1099167,21579,2022-06-07,2022-06-07 16:57:27
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2081049,47732,2022-06-07,2022-06-07 16:57:32
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2152474,44257,2022-06-07,2022-06-07 16:57:38
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,5277930,400088,2022-06-07,2022-06-07 16:57:44
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,59062441,726575,2022-06-07,2022-06-07 16:57:47
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1830515576,11060652,2022-06-08,2022-06-08 17:38:45
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,27123063,671295,2022-06-08,2022-06-08 17:38:50
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5913019,257880,2022-06-08,2022-06-08 17:38:53
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,62365473,2986468,2022-06-08,2022-06-08 17:38:57
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1949915,48916,2022-06-08,2022-06-08 17:39:02
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,61942918,2487193,2022-06-08,2022-06-08 17:39:05
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7554976,150036,2022-06-08,2022-06-08 17:39:08
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2822753,31176,2022-06-08,2022-06-08 17:39:14
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2598622,156267,2022-06-08,2022-06-08 17:39:19
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1362248,105803,2022-06-08,2022-06-08 17:39:25
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,297107,7662,2022-06-08,2022-06-08 17:39:28
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,27453889,576265,2022-06-08,2022-06-08 17:39:32
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,14478674,594719,2022-06-08,2022-06-08 17:39:35
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,42067103,1771643,2022-06-08,2022-06-08 17:39:38
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,24085969,965303,2022-06-08,2022-06-08 17:39:42
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1682440,51641,2022-06-08,2022-06-08 17:39:45
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2062847,23162,2022-06-08,2022-06-08 17:39:48
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,166283023,4684081,2022-06-08,2022-06-08 17:39:53
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,152899389,1220527,2022-06-08,2022-06-08 17:39:59
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,62930704,1118693,2022-06-08,2022-06-08 17:40:03
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,871153,20332,2022-06-08,2022-06-08 17:40:06
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2498517,91410,2022-06-08,2022-06-08 17:40:12
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,367419,10634,2022-06-08,2022-06-08 17:40:18
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8420,271,2022-06-08,2022-06-08 17:40:21
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16304,188,2022-06-08,2022-06-08 17:40:24
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154027,1847,2022-06-08,2022-06-08 17:40:28
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,448653,6440,2022-06-08,2022-06-08 17:40:31
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1883318,48867,2022-06-08,2022-06-08 17:40:37
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,372546,9523,2022-06-08,2022-06-08 17:40:42
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11301786,219514,2022-06-08,2022-06-08 17:40:48
